Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type,priority,Level,raw-id,day
7913_1_B1,Adamson Dr SW & Adamson Terrace SW,,12.0d 14:45:00,,53.39985703,-113.5160464,Allard,1,neighbourhood,0.3325,12.0d 06:00:00,D,1,B1,7913_1,12.0
7953_1_B1,Chappelle Blvd & 28ave SW,,19.0d 14:45:00,,53.40961566,-113.5725276,Chappelle,1,neighbourhood,0.3955,19.0d 06:00:00,D,1,B1,7953_1,19.0
8099_1_B1,30ave SW & Allard Gate SW,,13.0d 14:45:00,,53.40340524,-113.5331111,Allard,1,neighbourhood,0.5495,13.0d 06:00:00,D,1,B1,8099_1,13.0
8466_1_B1,Wheaton Drive - Windermere Wynd,,13.0d 14:45:00,,53.44601712,-113.6187991,Windermere,1,neighbourhood,0.2325,13.0d 06:00:00,D,1,B1,8466_1,13.0
8645_1_B1,10 AVE & 107 ST TO 104 ST & 19 AVE,,20d 14:45:00,,53.44587489,-113.4974082,Bearspaw,1,neighbourhood,0.6195,10d 06:00:00,D,10,B1,8645_1,
8648_1_B1,Bearspaw Lake to 104 St &20 Ave,,19.0d 14:45:00,,53.44567646,-113.5040594,Bearspaw,1,neighbourhood,2.5,19.0d 06:00:00,D,1,B1,8648_1,19.0
9126_1_B1,Allard Blvd - Agar Green SW,,19.0d 14:45:00,,53.40001977,-113.5283453,Allard,1,neighbourhood,0.3735,19.0d 06:00:00,D,1,B1,9126_1,19.0
9646_1_B1,6004 Currents Drive (Behind Cabela's),,13.0d 14:45:00,,53.439613525,-113.60487388,Ambleside,1,neighbourhood,0.3165,13.0d 06:00:00,D,1,B1,9646_1,13.0
981890_1_B1,7000 143 Street NW,,13.0d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,neighbourhood,0.488,13.0d 06:00:00,D,1,B1,981890_1,13.0
9965_1_B1,116 ST - KEILOR ROAD,,14.0d 14:45:00,,53.507653935,-113.540868636,Belgravia/River Valley Whitemud,1,neighbourhood,1.3695,14.0d 06:00:00,D,1,B1,9965_1,14.0
9966_1_B1,BOULEVARD & TOP OF BANK WALKWAY,,20.0d 14:45:00,,53.416053641,-113.512862812,Blackmud Creek,1,neighbourhood,0.535,20.0d 06:00:00,D,1,B1,9966_1,20.0
9994_1_B1,SWMF - 4163 Whispering River Drive,,13.0d 14:45:00,,53.450936001,-113.613811019,Windermere,1,neighbourhood,0.1895,13.0d 06:00:00,D,1,B1,9994_1,13.0
9999_1_B1,SWMF 5114 Woolsey Link,,13.0d 14:45:00,,53.448671382,-113.611819629,Windermere,1,neighbourhood,0.5825,13.0d 06:00:00,D,1,B1,9999_1,13.0
10008_1_B1,East of Whispering River Dr.,,20d 14:45:00,,53.450275686,-113.609523269,Windermere,1,neighbourhood,0.2291,10d 06:00:00,D,10,B1,10008_1,
10018_1_B1,738 Windermere Wynd,,13.0d 14:45:00,,53.441214417,-113.626032458,Windermere,1,neighbourhood,0.2605,13.0d 06:00:00,D,1,B1,10018_1,13.0
10032_1_B1,3604 Allan Dr SW,,13.0d 14:45:00,,53.42862657,-113.594079171,Ambleside,1,neighbourhood,0.33,13.0d 06:00:00,D,1,B1,10032_1,13.0
10033_1_B1,3346 Cutler Crescent,,19.0d 14:45:00,,53.40656046,-113.566904756,Chappelle Area,1,neighbourhood,0.277,19.0d 06:00:00,D,1,B1,10033_1,19.0
10075_1_B1,17 St and 28 Ave NW,,11.0d 14:45:00,,53.46065597,-113.3685558,Tamarack,1,neighbourhood,0.2325,11.0d 06:00:00,D,1,B1,10075_1,11.0
10085_1_B1,1137 Chappelle Blvd SW,,20d 14:45:00,,53.40598414,-113.5730267,Chappele Area,1,neighbourhood,0.617,10d 06:00:00,D,10,B1,10085_1,
10092_1_B1,16 Ave NW on both sides of Whispering River Dr NW,,13.0d 14:45:00,,53.44669002,-113.6096593,Windermere,1,neighbourhood,0.1795,13.0d 06:00:00,D,1,B1,10092_1,13.0
10104_1_B1,5280 Chappelle Road SW,,19.0d 14:45:00,,53.40102631,-113.5725043,Chappele Area,1,neighbourhood,0.579,19.0d 06:00:00,D,1,B1,10104_1,19.0
1193.0_0_A2,WAGNER ROAD - 86 ST,,5.0d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1,neighbourhood,4.25,5.0d 06:00:00,D,1,A2,1193.0_0,5.0
1380.0_0_A1,83-86 ST & 63-70 AVE,,5.0d 14:45:00,,53.50441537,-113.4562932,MILL CREEK RAVINE SOUTH,1,neighbourhood,0.989,5.0d 06:00:00,D,1,A1,1380.0_0,5.0
1674.0_0_A1,66-70 AVE-E OF 93 ST BY RAVINE,,5.0d 14:45:00,,53.50483238,-113.4689413,HAZELDEAN,1,neighbourhood,0.4355,5.0d 06:00:00,D,1,A1,1674.0_0,5.0
1869.0_0_A2,NORTH SIDE ARGYLL ROAD: 83-75 ST,,5.0d 14:45:00,,53.5055051,-113.4487169,AVONMORE,1,neighbourhood,0.434,5.0d 06:00:00,D,1,A2,1869.0_0,5.0
1991.0_0_A2,WEST OF PARSONS RD & 30 AVE TO RR TRACK,,5.0d 14:45:00,,53.46164208,-113.4886324,PARSONS INDUSTRIAL,1,neighbourhood,0.5,5.0d 06:00:00,D,1,A2,1991.0_0,5.0
2390.0_0_A1,9626 9sA Street NW,,6.0d 14:45:00,,53.53603562,-113.4780428,CLOVERDALE,1,neighbourhood,3.15,6.0d 06:00:00,D,1,A1,2390.0_0,6.0
2459.0_0_A2,66 AVE-88 ST,,5.0d 14:45:00,,53.50201544,-113.4658548,MILL CREEK RAVINE SOUTH,1,neighbourhood,0.6605,5.0d 06:00:00,D,1,A2,2459.0_0,5.0
2477.0_0_A1,10955 50 Street NW,,0d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,neighbourhood,6.0,0d 06:00:00,D,1,A1,2477.0_0,
2970.0_0_A1,50 ST-44 AVE,,4d 14:45:00,,53.4828979,-113.4211068,MILL WOODS GOLF COURSE,1,neighbourhood,6.36,3d 06:00:00,D,1,A1,2970.0_0,
3121.0_0_A1,106 AVE & 43 ST,,4d 14:45:00,,53.55432133,-113.4081388,RIVER VALLEY GOLD BAR,1,neighbourhood,0.1975,3d 06:00:00,D,1,A1,3121.0_0,
3402.0_0_A2,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,,4d 14:45:00,,53.45767318,-113.4449076,MILL WOODS PARK,1,neighbourhood,1.801,3d 06:00:00,D,1,A2,3402.0_0,
3673.0_0_A1,SS WHITEMUD DRIVE BTWN 50 & 66 ST,,1d 14:45:00,,53.48573777,-113.4314986,MILL WOODS GOLF COURSE,1,roadway,2.2315,1d 06:00:00,D,1,A1,3673.0_0,
4521.0_0_A1,80 AVE & 91 ST,,4d 14:45:00,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1,neighbourhood,1.1635,3d 06:00:00,D,1,A1,4521.0_0,
4179.0_0_A2,95 AVE-AUSTIN OBRIEN ROAD,,4d 14:45:00,,53.53580303,-113.4249695,OTTEWELL,1,neighbourhood,0.5175,3d 06:00:00,D,1,A2,4179.0_0,
4124.0_0_A2,81-83 ST & 88-90 AVE,,4d 14:45:00,,53.52360512,-113.4545367,IDYLWYLDE,1,neighbourhood,2.141,3d 06:00:00,D,1,A2,4124.0_0,
4376.0_0_A2,84 ST-105 AVE,,4d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,neighbourhood,5.044,3d 06:00:00,D,1,A2,4376.0_0,
1903_0_0_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,5.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,5.0d 06:00:00,D,1,A2,1903_0,5.0
1903_0_0_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,5.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,5.0d 06:00:00,D,1,A2,1903_0,5.0
1903_1_0_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,5.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,5.0d 06:00:00,D,1,A2,1903_0,5.0
1903_1_0_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,5.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,5.0d 06:00:00,D,1,A2,1903_0,5.0
1193_0_A2,WAGNER ROAD - 86 ST,,5.0d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1,neighbourhood,2.579,5.0d 06:00:00,D,1,A2,1193_0,5.0
1938_0_A2,43 to 45 AVE-111 to 114 ST,,6.0d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,neighbourhood,4.5,6.0d 06:00:00,D,1,A2,1938_0,6.0
2157_0_A2,9100 Walterdale Hill NW,,4.0d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,neighbourhood,2.7685,4.0d 06:00:00,D,1,A2,2157_0,4.0
2157_0_A2,9100 Walterdale Hill NW,,0.0d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,neighbourhood,2.7685,0.0d 06:00:00,D,1,A2,2157_0,0.0
466_0_A2,113 ST-61 to 72 AVE,,5.0d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,neighbourhood,0.25,5.0d 06:00:00,D,1,A2,466_0,5.0
827_0_A2,80 AVE-112 ST,,6.0d 14:45:00,,53.51638268,-113.5217269,Garneau,1,neighbourhood,0.4335,6.0d 06:00:00,D,1,A2,827_0,6.0
1021_0_A2,63 AVE-106 ST,,5.0d 14:45:00,,53.50132503,-113.5031567,Allendale,1,neighbourhood,0.745,5.0d 06:00:00,D,1,A2,1021_0,5.0
1049_0_A2,SADDLEBACK ROAD-112 ST & 25 AVE-SADDLEBACK ROAD,,4d 14:45:00,,53.4590891,-113.5247067,Blue Quill,1,neighbourhood,2.403,3d 06:00:00,D,1,A2,1049_0,
1151_0_A2,65 AVE-111 ST,,5.0d 14:45:00,,53.50271269,-113.5182882,Parkallen,1,neighbourhood,0.715,5.0d 06:00:00,D,1,A2,1151_0,5.0
1366_0_A2,79 AVE - 115 ST,,5.0d 14:45:00,,53.51515315,-113.5301038,McKernan,1,neighbourhood,0.485,5.0d 06:00:00,D,1,A2,1366_0,5.0
1492_0_A2,80 AVE-108 ST,,5.0d 14:45:00,,53.51662569,-113.5106323,Queen Alexanda,1,neighbourhood,0.45,5.0d 06:00:00,D,1,A2,1492_0,5.0
1514_0_A2,57-59 AVE-108 ST,,5.0d 14:45:00,,53.49465765,-113.5106175,Pleasantview,1,neighbourhood,0.508,5.0d 06:00:00,D,1,A2,1514_0,5.0
1531_0_A2,28 AVE-119 ST,,5.0d 14:45:00,,53.45726571,-113.5383559,Blue Quill Estates,1,neighbourhood,1.7225,5.0d 06:00:00,D,1,A2,1531_0,5.0
1566_0_A2,SADDLEBACK ROAD-114 ST,,5.0d 14:45:00,,53.45079412,-113.5230802,Skyrattler,1,neighbourhood,1.9065,5.0d 06:00:00,D,1,A2,1566_0,5.0
1590_0_A2,WALTERDALE ROAD-105 ST,,6.0d 14:45:00,,53.52814906,-113.5052596,RiverValley Walterdale,1,neighbourhood,0.57,6.0d 06:00:00,D,1,A2,1590_0,6.0
1791_0_A2,UNIVERSITY AVE-87 AVE,,5.0d 14:45:00,,53.52004776,-113.5387295,Windsor Park,1,neighbourhood,0.375,5.0d 06:00:00,D,1,A2,1791_0,5.0
1866_0_A2,10510-48 AVE,,6.0d 14:45:00,,53.48692327,-113.5010953,Empire Park,1,neighbourhood,0.41,6.0d 06:00:00,D,1,A2,1866_0,6.0
1893.0_0_A1,9330 Groat Road NW,,7d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,neighbourhood,8.0,6d 06:00:00,D,1,A1,1893.0_0,
1953_0_A2,45-52A AVE-122-127 ST,,6d 14:45:00,,53.4872242,-113.5473912,Lansdowne,1,neighbourhood,0.936,5d 06:00:00,D,1,A2,1953_0,
2018_0_A2,Calgary Trail - 23 AVE to 34 AVE,,2d 14:45:00,,53.46064037,-113.4935366,Calgary Trail South,1,roadway,1.325,1d 06:00:00,D,1,A2,2018_0,
2082_0_A2,Keiler Road to 116 Street - Sask. Drive,,6d 14:45:00,,53.50604401,-113.5386693,Belgravia,1,neighbourhood,1.335,5d 06:00:00,D,1,A2,2082_0,
2088_0_A2,111 ST-34 to 40 AVE,,2d 14:45:00,,53.47052086,-113.5159609,Duggan,1,roadway,0.82415,1d 06:00:00,D,1,A2,2088_0,
2150_0_A2,BLACKMUD CREEK-RUNNING CREEK LANE,,6.0d 14:45:00,,53.44025147,-113.5135576,Twin Brooks,1,neighbourhood,0.9945,6.0d 06:00:00,D,1,A2,2150_0,6.0
2174_0_A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,5.0d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,neighbourhood,3.0,5.0d 06:00:00,D,1,A2,2174_0,5.0
2174_0_A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,5.0d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,neighbourhood,3.0,5.0d 06:00:00,D,1,A2,2174_0,5.0
2190_0_A2,63 AVE-126 ST,,6d 14:45:00,,53.49914418,-113.5450879,Grandview Heights,1,neighbourhood,1.2355,5d 06:00:00,D,1,A2,2190_0,
2191_0_A2,51 AVE-124 ST,,6.0d 14:45:00,,53.48661841,-113.5440894,Lansdowne,1,neighbourhood,1.6,6.0d 06:00:00,D,1,A2,2191_0,6.0
2196_0_A2,44 AVE-RIVERBEND ROAD,,6d 14:45:00,,53.48198664,-113.5820029,Ramsey Heights,1,neighbourhood,3.3155,5d 06:00:00,D,1,A2,2196_0,
2249_0_A2,60 AVE-106 ST,,5.0d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1,neighbourhood,2.65,5.0d 06:00:00,D,1,A2,2249_0,5.0
2259_0_A2,Calgary Trail - 34 Ave to 45 Ave (Whitemud Drive),,2d 14:45:00,,53.47118696,-113.4937589,Calgary Trail South,1,roadway,1.244,1d 06:00:00,D,1,A2,2259_0,
2260_0_A2,SASK. DR.-LOW LEVEL BRIDGE,,6.0d 14:45:00,,53.5336275,-113.4856998,Strathcona,1,neighbourhood,0.5,6.0d 06:00:00,D,1,A2,2260_0,6.0
2382_0_A2,12 AVE & 113 ST,,6.0d 14:45:00,,53.44258142,-113.5275563,Twin Brooks,1,neighbourhood,2.985,6.0d 06:00:00,D,1,A2,2382_0,6.0
2406_0_A2,46 AVE-140-142 ST,,4.0d 14:45:00,,53.48328608,-113.5624498,Brookside,1,neighbourhood,0.5,4.0d 06:00:00,D,1,A2,2406_0,4.0
2434_0_A1,104-105A ST-70-76 AVE,,6.0d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1,neighbourhood,1.25,6.0d 06:00:00,D,1,A1,2434_0,6.0
2460_0_A2,73 AVE-105A ST,,6.0d 14:45:00,,53.50885546,-113.5016621,Queen Alexanda,1,neighbourhood,0.418,6.0d 06:00:00,D,1,A2,2460_0,6.0
2472_0_A2,54 AVE-113A ST,,5.0d 14:45:00,,53.49282801,-113.5238408,Lendrum Place,1,neighbourhood,2.0008,5.0d 06:00:00,D,1,A2,2472_0,5.0
2473_0_A2,46 AVE-106 ST,,6.0d 14:45:00,,53.4839836,-113.502906,Empire Park,1,neighbourhood,1.1,6.0d 06:00:00,D,1,A2,2473_0,6.0
2474_0_A2,51 AVE-107 ST,,4.0d 14:45:00,,53.48622953,-113.5094554,Empire Park,1,neighbourhood,1.78,4.0d 06:00:00,D,1,A2,2474_0,4.0
2475_0_A2,74 AVE-113 ST,,5.0d 14:45:00,,53.5103273,-113.5249039,McKernan,1,neighbourhood,0.35,5.0d 06:00:00,D,1,A2,2475_0,5.0
2478_0_A2,40 AVE-117 ST,,5.0d 14:45:00,,53.47772887,-113.5337038,Royal Gardens,1,neighbourhood,1.05,5.0d 06:00:00,D,1,A2,2478_0,5.0
2479_0_A2,40 AVE-119 ST,,6.0d 14:45:00,,53.47846112,-113.5376293,Royal Gardens,1,neighbourhood,2.35,6.0d 06:00:00,D,1,A2,2479_0,6.0
2481_0_A2,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,,5.0d 14:45:00,,53.51578395,-113.5376202,Belgravia,1,neighbourhood,0.32,5.0d 06:00:00,D,1,A2,2481_0,5.0
2506_0_A2,40 AVE-106 ST,,6.0d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1,neighbourhood,3.15,6.0d 06:00:00,D,1,A2,2506_0,6.0
2563_0_A2,11904 Emily Murphy Park Road NW,,4.0d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,neighbourhood,0.5,4.0d 06:00:00,D,1,A2,2563_0,4.0
2563_0_A2,11904 Emily Murphy Park Road NW,,4.0d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,neighbourhood,0.5,4.0d 06:00:00,D,1,A2,2563_0,4.0
2608_0_A2,51 AVE-142 ST,,4.0d 14:45:00,,53.48776185,-113.5636818,Brookside,1,neighbourhood,0.437,4.0d 06:00:00,D,1,A2,2608_0,4.0
2812_0_A2,88 AVE-118 ST,,5.0d 14:45:00,,53.52423438,-113.5359884,Windsor Park,1,neighbourhood,0.35,5.0d 06:00:00,D,1,A2,2812_0,5.0
2842_0_A2,37B AVE-114 ST,,6.0d 14:45:00,,53.47364825,-113.5249193,Greenfield,1,neighbourhood,3.2145,6.0d 06:00:00,D,1,A2,2842_0,6.0
2854_0_A2,78 AVE-107 ST,,6.0d 14:45:00,,53.51359696,-113.5049073,Queen Alexanda,1,neighbourhood,0.5295,6.0d 06:00:00,D,1,A2,2854_0,6.0
2859_0_A2,62 AVE-106A ST,,5.0d 14:45:00,,53.49963223,-113.5060312,Allendale,1,neighbourhood,0.365,5.0d 06:00:00,D,1,A2,2859_0,5.0
2871_0_A2,36A AVE-106 ST,,4.0d 14:45:00,,53.47280759,-113.50692,Duggan,1,neighbourhood,3.202,4.0d 06:00:00,D,1,A2,2871_0,4.0
2920_0_A2,32A AVE-106 ST,,4.0d 14:45:00,,53.46388565,-113.5056304,Steinhauer,1,neighbourhood,2.35,4.0d 06:00:00,D,1,A2,2920_0,4.0
2978_0_A2,48 AVE-115 ST,,4.0d 14:45:00,,53.48440534,-113.5305618,Malmo Plains,1,neighbourhood,1.05,4.0d 06:00:00,D,1,A2,2978_0,4.0
2988_0_A2,61 AVE-109-113 ST,,5.0d 14:45:00,,53.49858577,-113.5158266,Parkallen,1,neighbourhood,0.86,5.0d 06:00:00,D,1,A2,2988_0,5.0
2991_0_A2,Gateway Blvd. - Boundary Rd. to Ellerslie Rd.,,6d 14:45:00,,53.40868058,-113.502772,Ellerslie Industrial,1,neighbourhood,2.1865,5d 06:00:00,D,1,A2,2991_0,
2992_0_A2,51 AVE-114 ST,,6.0d 14:45:00,,53.48911263,-113.5223643,Lendrum Place,1,neighbourhood,0.511,6.0d 06:00:00,D,1,A2,2992_0,6.0
3070_0_A2,76 AVE-106 ST,,5.0d 14:45:00,,53.5127943,-113.5022969,Queen Alexanda,1,neighbourhood,0.389,5.0d 06:00:00,D,1,A2,3070_0,5.0
3191_0_A2,144 ST-46-52 AVE,,6.0d 14:45:00,,53.4856364,-113.5692627,Brookside,1,neighbourhood,0.7425,6.0d 06:00:00,D,1,A2,3191_0,6.0
3267_0_A2,68 AVE-111 ST,,5.0d 14:45:00,,53.50398302,-113.517862,Parkallen,1,neighbourhood,0.9265,5.0d 06:00:00,D,1,A2,3267_0,5.0
3342_0_A2,19 - 20A AVE & 109 - 111 ST,,5.0d 14:45:00,,53.45024398,-113.5121273,Keheewin,1,neighbourhood,5.51975,5.0d 06:00:00,D,1,A2,3342_0,5.0
3343_0_A2,76 AVE-114 ST,,5.0d 14:45:00,,53.5132627,-113.5235063,McKernan,1,neighbourhood,1.0,5.0d 06:00:00,D,1,A2,3343_0,5.0
3344_0_A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,5.0d 14:45:00,,53.50972814,-113.5314428,Belgravia,1,neighbourhood,0.77,5.0d 06:00:00,D,1,A2,3344_0,5.0
3468_0_A2,19 AVE-105 ST,,6.0d 14:45:00,,53.44972772,-113.5037655,Keheewin,1,neighbourhood,6.2485,6.0d 06:00:00,D,1,A2,3468_0,6.0
3479_0_A2,87 AVE-EMILY MURPHY PK RD (116 ST),,6.0d 14:45:00,,53.52798225,-113.5385165,Windsor Park,1,neighbourhood,0.67,6.0d 06:00:00,D,1,A2,3479_0,6.0
3545_0_A2,31 AVE-113 ST,,5.0d 14:45:00,,53.46205326,-113.5278072,Sweet Grass,1,neighbourhood,2.3,5.0d 06:00:00,D,1,A2,3545_0,5.0
3560_0_A2,39A AVE-ASPEN DRIVE WEST,,5.0d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1,neighbourhood,2.34,5.0d 06:00:00,D,1,A2,3560_0,5.0
3568_0_A2,Groat Road - Groat Bridge South to 87 Ave.,,6.0d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1,neighbourhood,0.8245,6.0d 06:00:00,D,1,A2,3568_0,6.0
3725_0_A2,111 ST: 51 - 61 AVE,,5.0d 14:45:00,,53.49378457,-113.5162249,Pleasantview,1,neighbourhood,1.8,5.0d 06:00:00,D,1,A2,3725_0,5.0
4148_0_A2,16 AVE - 105 ST,,6.0d 14:45:00,,53.44387551,-113.4998194,Bearspaw,1,neighbourhood,2.7775,6.0d 06:00:00,D,1,A2,4148_0,6.0
4596_0_A2,29 AVE-106 ST,,5.0d 14:45:00,,53.4577281,-113.501628,Ermineskin,1,neighbourhood,5.0,5.0d 06:00:00,D,1,A2,4596_0,5.0
4630_0_A2,29 AVE-106 ST,,5.0d 14:45:00,,53.45839076,-113.5047456,Ermineskin,1,neighbourhood,5.0,5.0d 06:00:00,D,1,A2,4630_0,5.0
1193.0_1_A2,WAGNER ROAD - 86 ST,,12.0d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1,neighbourhood,4.25,12.0d 06:00:00,D,1,A2,1193.0_1,12.0
1380.0_1_A1,83-86 ST & 63-70 AVE,,11.0d 14:45:00,,53.50441537,-113.4562932,MILL CREEK RAVINE SOUTH,1,neighbourhood,0.989,11.0d 06:00:00,D,1,A1,1380.0_1,11.0
1674.0_1_A1,66-70 AVE-E OF 93 ST BY RAVINE,,11.0d 14:45:00,,53.50483238,-113.4689413,HAZELDEAN,1,neighbourhood,0.4355,11.0d 06:00:00,D,1,A1,1674.0_1,11.0
1869.0_1_A2,NORTH SIDE ARGYLL ROAD: 83-75 ST,,12.0d 14:45:00,,53.5055051,-113.4487169,AVONMORE,1,neighbourhood,0.434,12.0d 06:00:00,D,1,A2,1869.0_1,12.0
1991.0_1_A2,WEST OF PARSONS RD & 30 AVE TO RR TRACK,,12.0d 14:45:00,,53.46164208,-113.4886324,PARSONS INDUSTRIAL,1,neighbourhood,0.5,12.0d 06:00:00,D,1,A2,1991.0_1,12.0
2390.0_1_A1,9626 9sA Street NW,,12.0d 14:45:00,,53.53603562,-113.4780428,CLOVERDALE,1,neighbourhood,3.15,12.0d 06:00:00,D,1,A1,2390.0_1,12.0
2459.0_1_A2,66 AVE-88 ST,,11.0d 14:45:00,,53.50201544,-113.4658548,MILL CREEK RAVINE SOUTH,1,neighbourhood,0.6605,11.0d 06:00:00,D,1,A2,2459.0_1,11.0
2477.0_1_A1,10955 50 Street NW,,7d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1,neighbourhood,6.0,7d 06:00:00,D,1,A1,2477.0_1,
2970.0_1_A1,50 ST-44 AVE,,11d 14:45:00,,53.4828979,-113.4211068,MILL WOODS GOLF COURSE,1,neighbourhood,6.36,10d 06:00:00,D,1,A1,2970.0_1,
3121.0_1_A1,106 AVE & 43 ST,,11d 14:45:00,,53.55432133,-113.4081388,RIVER VALLEY GOLD BAR,1,neighbourhood,0.1975,10d 06:00:00,D,1,A1,3121.0_1,
3402.0_1_A2,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,,11d 14:45:00,,53.45767318,-113.4449076,MILL WOODS PARK,1,neighbourhood,1.801,10d 06:00:00,D,1,A2,3402.0_1,
3673.0_1_A1,SS WHITEMUD DRIVE BTWN 50 & 66 ST,,8d 14:45:00,,53.48573777,-113.4314986,MILL WOODS GOLF COURSE,1,roadway,2.2315,8d 06:00:00,D,1,A1,3673.0_1,
4521.0_1_A1,80 AVE & 91 ST,,11d 14:45:00,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1,neighbourhood,1.1635,10d 06:00:00,D,1,A1,4521.0_1,
4179.0_1_A2,95 AVE-AUSTIN OBRIEN ROAD,,11d 14:45:00,,53.53580303,-113.4249695,OTTEWELL,1,neighbourhood,0.5175,10d 06:00:00,D,1,A2,4179.0_1,
4124.0_1_A2,81-83 ST & 88-90 AVE,,11d 14:45:00,,53.52360512,-113.4545367,IDYLWYLDE,1,neighbourhood,2.141,10d 06:00:00,D,1,A2,4124.0_1,
4376.0_1_A2,84 ST-105 AVE,,11d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,neighbourhood,5.044,10d 06:00:00,D,1,A2,4376.0_1,
1903_0_1_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,19.0d 06:00:00,D,1,A2,1903_1,19.0
1903_0_1_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,20.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,20.0d 06:00:00,D,1,A2,1903_1,20.0
1903_1_1_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,19.0d 06:00:00,D,1,A2,1903_1,19.0
1903_1_1_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,20.0d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,neighbourhood,4.75,20.0d 06:00:00,D,1,A2,1903_1,20.0
1193_1_A2,WAGNER ROAD - 86 ST,,12.0d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1,neighbourhood,2.579,12.0d 06:00:00,D,1,A2,1193_1,12.0
1938_1_A2,43 to 45 AVE-111 to 114 ST,,10.0d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,neighbourhood,4.5,10.0d 06:00:00,D,1,A2,1938_1,10.0
2157_1_A2,9100 Walterdale Hill NW,,11.0d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,neighbourhood,2.7685,11.0d 06:00:00,D,1,A2,2157_1,11.0
2157_1_A2,9100 Walterdale Hill NW,,7.0d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,neighbourhood,2.7685,7.0d 06:00:00,D,1,A2,2157_1,7.0
466_1_A2,113 ST-61 to 72 AVE,,12.0d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,neighbourhood,0.25,12.0d 06:00:00,D,1,A2,466_1,12.0
827_1_A2,80 AVE-112 ST,,13.0d 14:45:00,,53.51638268,-113.5217269,Garneau,1,neighbourhood,0.4335,13.0d 06:00:00,D,1,A2,827_1,13.0
1021_1_A2,63 AVE-106 ST,,12.0d 14:45:00,,53.50132503,-113.5031567,Allendale,1,neighbourhood,0.745,12.0d 06:00:00,D,1,A2,1021_1,12.0
