Id,Level,address,cluster,day,start-time,end-time,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration-3,type,service-duration
4123_1_0_B1,B1,91 ST-86 AVE,,,6d 06:00:00,6d 14:45:00,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_0,neighbourhood,0.0699074074,D,0.0524305556
4123_2_0_B1,B1,91 ST-86 AVE,,,6d 06:00:00,6d 14:45:00,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_0,neighbourhood,0.0699074074,D,0.0524305556
4125.0_0_B1,B1,77 ST-87 AVE,,,0d 06:00:00,9d 14:45:00,,53.52260208,-113.4461716,IDYLWYLDE,10,1,4125.0_0,neighbourhood,0.0113888889,D,0.0085416667
4127.0_0_B1,B1,77 ST-85 AVE/ALLEY 77-79 ST,,,0d 06:00:00,9d 14:45:00,,53.52033114,-113.4468263,IDYLWYLDE,10,1,4127.0_0,neighbourhood,0.0741666667,D,0.055625
4157.0_0_B1,B1,EAST SIDE & CENTER 66 ST: BTWN 23-28 AVE,,,0d 06:00:00,9d 14:45:00,,53.45573299,-113.4345074,MILL WOODS TOWN CENTRE,10,1,4157.0_0,roadway,0.0230555556,D,0.0172916667
4162.0_0_B1,B1,21 ST: 38 AVE - 43A AVE - SWMF,,,0d 06:00:00,9d 14:45:00,,53.47922173,-113.3770148,LARKSPUR,10,1,4162.0_0,neighbourhood,0.0172222222,D,0.0129166667
4165.0_0_B1,B1,23 ST & 37A AVE,,3,6d 06:00:00,6d 14:45:00,,53.47135276,-113.3787691,WILD ROSE,1,1,4165.0_0,neighbourhood,0.1155671296,D,0.0866753472
4177.0_0_B1,B1,Millbourned Road West & 40 Ave,,0,0d 06:00:00,0d 14:45:00,,53.47576909,-113.4545088,TWEDDLE PLACE,10,1,4177.0_0,neighbourhood,0.0511111111,D,0.0383333333
4186.0_0_B1,B1,JAMHA ROAD & JACKSON ROAD,,7,7d 06:00:00,7d 14:45:00,,53.48343111,-113.4072579,JACKSON HEIGHTS,1,1,4186.0_0,neighbourhood,0.0623958333,D,0.046796875
4190_0_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,6d 06:00:00,6d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,0.0732378472,D,0.0549283854
4190_1_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,6d 06:00:00,6d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,0.0732378472,D,0.0549283854
4190_2_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,6d 06:00:00,6d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,0.0732378472,D,0.0549283854
4190_3_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,6d 06:00:00,6d 14:45:00,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,0.0732378472,D,0.0549283854
4194.0_0_B1,B1,34 St South of 35A Ave East to park,,,0d 06:00:00,9d 14:45:00,,53.46573497,-113.3847335,WILD ROSE,10,1,4194.0_0,neighbourhood,0.0251388889,D,0.0188541667
4198.0_0_B1,B1,79 ST-98 AVE,,0,0d 06:00:00,0d 14:45:00,,53.53804707,-113.4470586,FOREST HEIGHTS,10,1,4198.0_0,neighbourhood,0.0502777778,D,0.0377083334
4199.0_0_B1,B1,S/S Millwoods RD S 80-66 ST,,,0d 06:00:00,9d 14:45:00,,53.44586932,-113.4440476,MENISA,10,1,4199.0_0,roadway,0.0590277778,D,0.0442708334
4204.0_0_B1,B1,SOUTH SIDE/C 34 AVE-BTWN-66-50 ST,,2,2d 06:00:00,2d 14:45:00,,53.46524425,-113.4282146,TAWA,1,1,4204.0_0,roadway,0.1316666667,D,0.09875
4211.0_0_B1,B1,66 ST-SCHOOL-37-38 AVE,,,0d 06:00:00,9d 14:45:00,,53.47283181,-113.4326882,HILLVIEW,10,1,4211.0_0,neighbourhood,0.1298611111,D,0.0973958333
4221.0_0_B1,B1,WEST SIDE 66 ST BTWN 28-34 AVE,,2,2d 06:00:00,2d 14:45:00,,53.46307087,-113.4353435,KAMEYOSEK,1,1,4221.0_0,roadway,0.0775,D,0.058125
4255.0_0_B1,B1,8310-88 AVE,,,0d 06:00:00,9d 14:45:00,,53.52390136,-113.4567981,BONNIE DOON,10,1,4255.0_0,neighbourhood,0.0194444444,D,0.0145833333
4259.0_0_B1,B1,44 ST-39 AVE,,3,6d 06:00:00,6d 14:45:00,,53.47452958,-113.4056587,KINISKI GARDENS,1,1,4259.0_0,neighbourhood,0.1361111111,D,0.1020833333
4260.0_0_B1,B1,W/S MILL WOODS RD EAST: 23 AVE - 34 AVE,,2,2d 06:00:00,2d 14:45:00,,53.4598939,-113.4075201,WEINLOS,1,1,4260.0_0,roadway,0.1666666667,D,0.125
4261.0_0_B1,B1,54 ST & 107A AVE,,0,0d 06:00:00,0d 14:45:00,,53.55571284,-113.4235434,CAPILANO,10,1,4261.0_0,neighbourhood,0.1227777778,D,0.0920833334
4262.0_0_B1,B1,WEST SIDE 50 ST-82-90 AVE,,7,7d 06:00:00,7d 14:45:00,,53.52051234,-113.4190959,OTTEWELL,1,1,4262.0_0,neighbourhood,0.01625,D,0.0121875
4267_0_0_B1,B1,37 ST-33 AVE,,,6d 06:00:00,6d 14:45:00,,53.46154834,-113.4005705,BISSET,1,1,4267_0,neighbourhood,0.0612037037,D,0.0459027778
4267_1_0_B1,B1,37 ST-33 AVE,,,6d 06:00:00,6d 14:45:00,,53.46154834,-113.4005705,BISSET,1,1,4267_0,neighbourhood,0.0612037037,D,0.0459027778
4267_2_0_B1,B1,37 ST-33 AVE,,,6d 06:00:00,6d 14:45:00,,53.46154834,-113.4005705,BISSET,1,1,4267_0,neighbourhood,0.0612037037,D,0.0459027778
4278.0_0_B1,B1,WEST SIDE OF 97 ST NORTH OF 35 AVE - 39 A,,,0d 06:00:00,9d 14:45:00,,53.47206006,-113.4796731,STRATHCONA INDUSTRIAL PARK,10,1,4278.0_0,neighbourhood,0.0468055556,D,0.0351041667
4288.0_0_B1,B1,NORTH SIDE OF 106 AVE: 74 ST - ROWLAND Rd,,7,7d 06:00:00,7d 14:45:00,,53.54958854,-113.4397842,RIVER VALLEY GOLD BAR,1,1,4288.0_0,neighbourhood,0.0076388889,D,0.0057291667
4294.0_0_B1,B1,48 ST & 28 AVE,,3,6d 06:00:00,6d 14:45:00,,53.46097016,-113.4141569,WEINLOS,1,1,4294.0_0,neighbourhood,0.1477083333,D,0.11078125
4308.0_0_B1,B1,86 AVE-68A ST,,0,0d 06:00:00,0d 14:45:00,,53.51979663,-113.4305139,KENILWORTH,10,1,4308.0_0,neighbourhood,0.0641666667,D,0.048125
4322.0_0_B1,B1,31 -32 AVE & LAKEWOOD RD. EAST - 66 ST,,,0d 06:00:00,9d 14:45:00,,53.46294353,-113.438757,KAMEYOSEK,10,1,4322.0_0,neighbourhood,0.06625,D,0.0496875
4328.0_0_B1,B1,79 ST-LAKEWOOD RD S,,7,7d 06:00:00,7d 14:45:00,,53.45529188,-113.4558291,MEYONOHK,1,1,4328.0_0,neighbourhood,0.1027546296,D,0.0770659722
4331.0_0_B1,B1,EAST OF 75 ST SW & NORTH OF 7 AVE SW,,4,4d 06:00:00,4d 14:45:00,,53.42781177,-113.44932,ELLERSLIE,1,1,4331.0_0,neighbourhood,0.0120833333,D,0.0090625
4341.0_0_B1,B1,41 AVE-41 ST,,0,0d 06:00:00,0d 14:45:00,,53.47838217,-113.4062629,KINISKI GARDENS,10,1,4341.0_0,neighbourhood,0.1618287037,D,0.1213715278
4343_0_0_B1,B1,WHITEMUD DRIVE : 17 ST. TO ROW,,,2d 06:00:00,2d 14:45:00,,53.481596395,-113.365765607,TAMARACK,1,1,4343_0,roadway,0.0744328704,D,0.0558246528
4343_1_0_B1,B1,WHITEMUD DRIVE : 17 ST. TO ROW,,,2d 06:00:00,2d 14:45:00,,53.481596395,-113.365765607,TAMARACK,1,1,4343_0,roadway,0.0744328704,D,0.0558246528
4343_2_0_B1,B1,WHITEMUD DRIVE : 17 ST. TO ROW,,,2d 06:00:00,2d 14:45:00,,53.481596395,-113.365765607,TAMARACK,1,1,4343_0,roadway,0.0744328704,D,0.0558246528
4344_0_0_B1,B1,W/S & C 34 St: 34 Ave - 23 Ave,,,1d 06:00:00,1d 14:45:00,,53.45868909,-113.3941215,BISSET,1,1,4344_0,roadway,0.0770563272,D,0.0577922454
4344_1_0_B1,B1,W/S & C 34 St: 34 Ave - 23 Ave,,,1d 06:00:00,1d 14:45:00,,53.45868909,-113.3941215,BISSET,1,1,4344_0,roadway,0.0770563272,D,0.0577922454
4344_2_0_B1,B1,W/S & C 34 St: 34 Ave - 23 Ave,,,1d 06:00:00,1d 14:45:00,,53.45868909,-113.3941215,BISSET,1,1,4344_0,roadway,0.0770563272,D,0.0577922454
4362_0_0_B1,B1,50-54 ST & 38-39 A AVE,,,6d 06:00:00,6d 14:45:00,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_0,neighbourhood,0.0593981481,D,0.0445486111
4362_1_0_B1,B1,50-54 ST & 38-39 A AVE,,,6d 06:00:00,6d 14:45:00,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_0,neighbourhood,0.0593981481,D,0.0445486111
4362_2_0_B1,B1,50-54 ST & 38-39 A AVE,,,6d 06:00:00,6d 14:45:00,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_0,neighbourhood,0.0593981481,D,0.0445486111
4365.0_0_B1,B1,SOUTH SIDE/C 34 AVE-91 ST-MILLWOODS RD,,2,2d 06:00:00,2d 14:45:00,,53.46504899,-113.4592898,RICHFIELD,1,1,4365.0_0,roadway,0.125,D,0.09375
4366.0_0_B1,B1,WEST SIDE MILLWOODS RD-BTWN-34-28 AVE,,,0d 06:00:00,9d 14:45:00,,53.46348934,-113.4506085,TIPASKAN,10,1,4366.0_0,roadway,0.0294444444,D,0.0220833333
4375.0_0_B1,B1,E/S & C 99 ST: 63 AVE - 66 AVE/66 AVE - 72 AVE,,,0d 06:00:00,9d 14:45:00,,53.50272654,-113.4859926,HAZELDEAN,10,1,4375.0_0,neighbourhood,0.0456944444,D,0.0342708333
4398.0_0_B1,B1,17 St - 68 Ave,,,0d 06:00:00,9d 14:45:00,,53.50519941,-113.3651641,SOUTHEAST INDUSTRIAL,10,1,4398.0_0,neighbourhood,0.0939351852,D,0.0704513889
4411.0_0_B1,B1,39 ST-17A-17B AVE,,,0d 06:00:00,9d 14:45:00,,53.4474203,-113.401979,DALY GROVE,10,1,4411.0_0,neighbourhood,0.01125,D,0.0084375
4423.0_0_B1,B1,MW RD S-75 ST/ES OF SCHOOL,,6,6d 06:00:00,6d 14:45:00,,53.44656424,-113.4479371,EKOTA,1,1,4423.0_0,neighbourhood,0.0827777778,D,0.0620833334
4427.0_0_B1,B1,LAKEWOOD RD E - 31 AVE,,0,0d 06:00:00,0d 14:45:00,,53.46125892,-113.4432301,KAMEYOSEK,10,1,4427.0_0,neighbourhood,0.1191435185,D,0.0893576389
4428.0_0_B1,B1,39 ST-26 AVE/41 ST-BTWN-26-28 AVE,,,0d 06:00:00,9d 14:45:00,,53.45748528,-113.4011287,BISSET,10,1,4428.0_0,neighbourhood,0.0673611111,D,0.0505208333
4437.0_0_B1,B1,E/S 75 ST ABOVE WALL: 101AVE - 104 AVE,,,0d 06:00:00,9d 14:45:00,,53.54439071,-113.4427549,TERRACE HEIGHTS,10,1,4437.0_0,neighbourhood,0.0359722222,D,0.0269791667
4443.0_0_B1,B1,28 Ave: Parsons Road (99 St) - 91 St,,9,9d 06:00:00,9d 14:45:00,,53.45879988,-113.475642,PARSONS INDUSTRIAL,10,1,4443.0_0,roadway,0.0361111111,D,0.0270833333
4452.0_0_B1,B1,E/S & C 50 ST: 82 - 90 AVE,,7,7d 06:00:00,7d 14:45:00,,53.51956079,-113.4183455,LAMBTON INDUSTRIAL,1,1,4452.0_0,neighbourhood,0.0833333333,D,0.0625
4456.0_0_B1,B1,80 ST-102 AVE,,,0d 06:00:00,9d 14:45:00,,53.54312455,-113.4515283,FOREST HEIGHTS,10,1,4456.0_0,neighbourhood,0.1,D,0.075
4471.0_0_B1,B1,Tamarack Green - 12 St,,3,6d 06:00:00,6d 14:45:00,,53.46908585,-113.3606443,TAMARACK,1,1,4471.0_0,neighbourhood,0.0827777778,D,0.0620833334
4482.0_0_B1,B1,E/S & C 50 St: Mill Woods Road South - 23 Ave,,9,9d 06:00:00,9d 14:45:00,,53.44998974,-113.4193237,POLLARD MEADOWS,10,1,4482.0_0,roadway,0.0955555556,D,0.0716666667
4483.0_0_B1,B1,EAST SIDE/C 50 ST BTWN 34 & 38 AVE,,2,2d 06:00:00,2d 14:45:00,,53.46759607,-113.4181133,MINCHAU,1,1,4483.0_0,roadway,0.0533333333,D,0.04
4484.0_0_B1,B1,66 ST-28 AVE/67 ST-29 AVE,,,0d 06:00:00,9d 14:45:00,,53.45991271,-113.4365959,KAMEYOSEK,10,1,4484.0_0,neighbourhood,0.1294444444,D,0.0970833333
4485.0_0_B1,B1,E/S & C 66 ST: 34 AVE - 38 AVE,,2,2d 06:00:00,2d 14:45:00,,53.46980168,-113.4376774,LEE RIDGE,1,1,4485.0_0,roadway,0.1536111111,D,0.1152083333
4486.0_0_B1,B1,65-66 ST & 34 A AVE-34 B AVE,,,0d 06:00:00,9d 14:45:00,,53.4675571,-113.4362539,HILLVIEW,10,1,4486.0_0,neighbourhood,0.0098611111,D,0.0073958333
4489.0_0_B1,B1,NORTH SIDE 98 AVE-67AST-75 ST,,,0d 06:00:00,9d 14:45:00,,53.53766041,-113.4389523,TERRACE HEIGHTS,10,1,4489.0_0,neighbourhood,0.0391666667,D,0.029375
4490.0_0_B1,B1,Roper Road: 50 St - 75 St,,,0d 06:00:00,9d 14:45:00,,53.49471468,-113.4282198,ROPER INDUSTRIAL,10,1,4490.0_0,roadway,0.0469444444,D,0.0352083333
4493.0_0_B1,B1,W/SIDE 75 ST: 76-82 AVE & 7319 - 80 AVE,,,0d 06:00:00,9d 14:45:00,,53.51483706,-113.4433172,KING EDWARD PARK,10,1,4493.0_0,neighbourhood,0.1291666667,D,0.096875
4500.0_0_B1,B1,31 Ave: 15 - 17 St,,,0d 06:00:00,9d 14:45:00,,53.47245777,-113.3668353,TAMARACK,10,1,4500.0_0,neighbourhood,0.0256944444,D,0.0192708333
4522_0_0_B1,B1,68 ST-100 AVE,,,6d 06:00:00,6d 14:45:00,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_0,neighbourhood,0.0740740741,D,0.0555555556
4522_1_0_B1,B1,68 ST-100 AVE,,,6d 06:00:00,6d 14:45:00,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_0,neighbourhood,0.0740740741,D,0.0555555556
4522_2_0_B1,B1,68 ST-100 AVE,,,6d 06:00:00,6d 14:45:00,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_0,neighbourhood,0.0740740741,D,0.0555555556
4523.0_0_B1,B1,33 Ave North of Silver Berry Road,,,0d 06:00:00,9d 14:45:00,,53.46398378,-113.3861565,SILVER BERRY,10,1,4523.0_0,neighbourhood,0.0645833333,D,0.0484375
4529.0_0_B1,B1,Ellerslie Rd:101 St-91 St & Parsons Rd:N of Ellersli,,2,2d 06:00:00,2d 14:45:00,,53.42624096,-113.4829633,ELLERSLIE INDUSTRIAL,1,1,4529.0_0,roadway,0.0673611111,D,0.0505208333
4531.0_0_B1,B1,66 St SW & 2 Ave SW,,4,4d 06:00:00,4d 14:45:00,,53.429125,-113.4404401,CHARLESWORTH,1,1,4531.0_0,neighbourhood,0.0390277778,D,0.0292708334
4532.0_0_B1,B1,3225 - 35 A Ave,,3,6d 06:00:00,6d 14:45:00,,53.46712332,-113.3923492,WILD ROSE,1,1,4532.0_0,neighbourhood,0.0202083333,D,0.01515625
4533.0_0_B1,B1,East Side & Center 17 St: Whitemud Drive - 34 Av,,2,2d 06:00:00,2d 14:45:00,,53.4764141,-113.3685041,TAMARACK,1,1,4533.0_0,roadway,0.0495833333,D,0.0371875
4536_0_0_B1,B1,3244 - 28A AVE,,,6d 06:00:00,6d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_0,neighbourhood,0.0676388889,D,0.0507291667
4536_1_0_B1,B1,3244 - 28A AVE,,,6d 06:00:00,6d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_0,neighbourhood,0.0676388889,D,0.0507291667
4536_2_0_B1,B1,3244 - 28A AVE,,,6d 06:00:00,6d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_0,neighbourhood,0.0676388889,D,0.0507291667
4536_3_0_B1,B1,3244 - 28A AVE,,,6d 06:00:00,6d 14:45:00,,53.46087204,-113.3901401,SILVER BERRY,1,1,4536_0,neighbourhood,0.0676388889,D,0.0507291667
4538_0_0_B1,B1,38 AVE-58 ST,,1,5d 06:00:00,6d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1,1,4538_0,neighbourhood,0.0694444444,D,0.0520833333
4538_1_0_B1,B1,38 AVE-58 ST,,1,5d 06:00:00,6d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1,1,4538_0,neighbourhood,0.0694444444,D,0.0520833333
4538_2_0_B1,B1,38 AVE-58 ST,,1,5d 06:00:00,6d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1,1,4538_0,neighbourhood,0.0694444444,D,0.0520833333
4540.0_0_B1,B1,SILVER BERRY RD EAST OF 34 ST,,,0d 06:00:00,9d 14:45:00,,53.46289366,-113.3914545,SILVER BERRY,10,1,4540.0_0,neighbourhood,0.0805555556,D,0.0604166667
4543.0_0_B1,B1,ELLERSLIE ROAD-66 ST,,6,6d 06:00:00,6d 14:45:00,,53.42636695,-113.4405375,CHARLESWORTH,1,1,4543.0_0,neighbourhood,0.0568055556,D,0.0426041667
4545.0_0_B1,B1,SOUTH SIDE MILLWOODS RD-87 ST-36 AVE,,,0d 06:00:00,9d 14:45:00,,53.47373454,-113.4586951,RICHFIELD,10,1,4545.0_0,roadway,0.0544444444,D,0.0408333333
4546_0_0_B1,B1,76 AVE-BTWN 50-34 ST,,,1d 06:00:00,1d 14:45:00,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_0,roadway,0.0828703704,D,0.0621527778
4546_1_0_B1,B1,76 AVE-BTWN 50-34 ST,,,1d 06:00:00,1d 14:45:00,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_0,roadway,0.0828703704,D,0.0621527778
4546_2_0_B1,B1,76 AVE-BTWN 50-34 ST,,,1d 06:00:00,1d 14:45:00,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_0,roadway,0.0828703704,D,0.0621527778
4547.0_0_B1,B1,75 ST & 82 - 90 AVE,,,0d 06:00:00,9d 14:45:00,,53.52192105,-113.4428855,KENILWORTH,10,1,4547.0_0,neighbourhood,0.0077777778,D,0.0058333334
4550.0_0_B1,B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,8,8d 06:00:00,8d 14:45:00,,53.51408458,-113.4324145,GAINER INDUSTRIAL,1,1,4550.0_0,roadway,0.0116666667,D,0.00875
4554.0_0_B1,B1,66 St Ellerslie to 2 AVE,,,0d 06:00:00,9d 14:45:00,,53.42793174,-113.4427959,ELLERSLIE,10,1,4554.0_0,roadway,0.0180555556,D,0.0135416667
4556.0_0_B1,B1,FULTON ROAD-103-104 AVE,,3,5d 06:00:00,6d 14:45:00,,53.54598543,-113.4250088,FULTON PLACE,1,1,4556.0_0,neighbourhood,0.0677083333,D,0.05078125
4557.0_0_B1,B1,EAST OF 57 ST BTWN TERRACE ROAD - 101 A,,,0d 06:00:00,9d 14:45:00,,53.5410779,-113.422009,TERRACE HEIGHTS,10,1,4557.0_0,neighbourhood,0.0438888889,D,0.0329166667
4562.0_0_B1,B1,106 Ave & 43 St,,,0d 06:00:00,9d 14:45:00,,53.55184294,-113.4089197,RIVER VALLEY GOLD BAR,10,1,4562.0_0,neighbourhood,0.0548611111,D,0.0411458333
4572.0_0_B1,B1,KNOTTWOOD ROAD W-17 AVE,,6,6d 06:00:00,6d 14:45:00,,53.44613593,-113.4576249,SATOO,1,1,4572.0_0,neighbourhood,0.0763541667,D,0.057265625
4573.0_0_B1,B1,N & S 17 Ave SW east of 85 St SW,,,0d 06:00:00,9d 14:45:00,,53.4176732,-113.462886,SUMMERSIDE,10,1,4573.0_0,neighbourhood,0.0256944444,D,0.0192708333
4574.0_0_B1,B1,33B Ave: 17 St - 23 St,,,0d 06:00:00,9d 14:45:00,,53.46510533,-113.3718019,SILVER BERRY,10,1,4574.0_0,neighbourhood,0.0484722222,D,0.0363541667
4576.0_0_B1,B1,94 AVE-OTTEWELL ROAD,,0,0d 06:00:00,0d 14:45:00,,53.53142729,-113.4372789,OTTEWELL,10,1,4576.0_0,neighbourhood,0.0838541667,D,0.062890625
4578.0_0_B1,B1,NORTH SIDE 101 AVE-67-70 ST,,,0d 06:00:00,9d 14:45:00,,53.54130736,-113.4338686,TERRACE HEIGHTS,10,1,4578.0_0,neighbourhood,0.0226388889,D,0.0169791667
4579.0_0_B1,B1,Savaryn Drive: 22 Ave SW- Summerside Link,,,0d 06:00:00,9d 14:45:00,,53.41302714,-113.4665714,SUMMERSIDE,10,1,4579.0_0,neighbourhood,0.0256944444,D,0.0192708333
4581.0_0_B1,B1,Savaryn Drive & Summerside Link,,7,7d 06:00:00,7d 14:45:00,,53.41291999,-113.4775009,SUMMERSIDE,1,1,4581.0_0,neighbourhood,0.0420833333,D,0.0315625
4583_0_0_B1,B1,S/S & C 98 AVE: 67A ST - TERRACE ROAD,,,5d 06:00:00,6d 14:45:00,,53.53704906,-113.4293798,OTTEWELL,1,1,4583_0,neighbourhood,0.0722222222,D,0.0541666667
4583_1_0_B1,B1,S/S & C 98 AVE: 67A ST - TERRACE ROAD,,,5d 06:00:00,6d 14:45:00,,53.53704906,-113.4293798,OTTEWELL,1,1,4583_0,neighbourhood,0.0722222222,D,0.0541666667
4583_2_0_B1,B1,S/S & C 98 AVE: 67A ST - TERRACE ROAD,,,5d 06:00:00,6d 14:45:00,,53.53704906,-113.4293798,OTTEWELL,1,1,4583_0,neighbourhood,0.0722222222,D,0.0541666667
4584_0_0_B1,B1,E/S 34 ST: RAVINE SOUTH TO 23 AVE,,,1d 06:00:00,1d 14:45:00,,53.46076594,-113.393563,SILVER BERRY,1,1,4584_0,roadway,0.0762962963,D,0.0572222222
4584_1_0_B1,B1,E/S 34 ST: RAVINE SOUTH TO 23 AVE,,,1d 06:00:00,1d 14:45:00,,53.46076594,-113.393563,SILVER BERRY,1,1,4584_0,roadway,0.0762962963,D,0.0572222222
4584_2_0_B1,B1,E/S 34 ST: RAVINE SOUTH TO 23 AVE,,,1d 06:00:00,1d 14:45:00,,53.46076594,-113.393563,SILVER BERRY,1,1,4584_0,roadway,0.0762962963,D,0.0572222222
4586.0_0_B1,B1,67-70 ST-101-103 AVE,,3,5d 06:00:00,6d 14:45:00,,53.54272791,-113.432695,TERRACE HEIGHTS,1,1,4586.0_0,neighbourhood,0.0288888889,D,0.0216666667
4601.0_0_B1,B1,75 ST-87 AVE,,,0d 06:00:00,9d 14:45:00,,53.52224743,-113.4420834,KENILWORTH,10,1,4601.0_0,neighbourhood,0.0270833333,D,0.0203125
4603.0_0_B1,B1,87 AVE-68A ST,,,0d 06:00:00,9d 14:45:00,,53.52220826,-113.4305105,KENILWORTH,10,1,4603.0_0,neighbourhood,0.0073611111,D,0.0055208333
4604.0_0_B1,B1,46 St & 106 Ave,,7,7d 06:00:00,7d 14:45:00,,53.54981941,-113.4141054,GOLD BAR,1,1,4604.0_0,neighbourhood,0.0725462963,D,0.0544097222
4609.0_0_B1,B1,89 ST-95 AVE,,7,7d 06:00:00,7d 14:45:00,,53.5307297,-113.4620961,STRATHEARN,1,1,4609.0_0,neighbourhood,0.0702777778,D,0.0527083334
4616.0_0_B1,B1,83 ST-100 AVE,,0,0d 06:00:00,0d 14:45:00,,53.53934181,-113.4556598,FOREST HEIGHTS,10,1,4616.0_0,neighbourhood,0.0230555556,D,0.0172916667
4622.0_0_B1,B1,57 ST-101A-102 AVE,,,0d 06:00:00,9d 14:45:00,,53.54260113,-113.4240793,FULTON PLACE,10,1,4622.0_0,neighbourhood,0.04375,D,0.0328125
4623.0_0_B1,B1,104 AVE-62 ST,,4,4d 06:00:00,4d 14:45:00,,53.54797208,-113.4299653,FULTON PLACE,1,1,4623.0_0,neighbourhood,0.0638541667,D,0.047890625
4625.0_0_B1,B1,NE OF 79 ST-101 AVE,,3,5d 06:00:00,6d 14:45:00,,53.54312581,-113.44647,RIVER VALLEY GOLD BAR,1,1,4625.0_0,neighbourhood,0.0533333333,D,0.04
4626.0_0_B1,B1,76 ST-105 AVE,,0,0d 06:00:00,0d 14:45:00,,53.54712329,-113.4437936,FOREST HEIGHTS,10,1,4626.0_0,neighbourhood,0.0177777778,D,0.0133333334
4627.0_0_B1,B1,2415 - 101 St SW,,,0d 06:00:00,9d 14:45:00,,53.41148706,-113.4895573,ELLERSLIE INDUSTRIAL,10,1,4627.0_0,neighbourhood,0.0738888889,D,0.0554166667
4636_0_0_B1,B1,7004 McIntyre,,,5d 06:00:00,6d 14:45:00,,53.49657781,-113.4349257,Roper Industrial,1,1,4636_0,neighbourhood,0.0759722222,D,0.0569791667
4636_1_0_B1,B1,7004 McIntyre,,,5d 06:00:00,6d 14:45:00,,53.49657781,-113.4349257,Roper Industrial,1,1,4636_0,neighbourhood,0.0759722222,D,0.0569791667
4636_2_0_B1,B1,7004 McIntyre,,,5d 06:00:00,6d 14:45:00,,53.49657781,-113.4349257,Roper Industrial,1,1,4636_0,neighbourhood,0.0759722222,D,0.0569791667
4642.0_0_B1,B1,E/S & C 99 St: 72 Ave - 80 Ave,,,0d 06:00:00,9d 14:45:00,,53.51287527,-113.4859507,RITCHIE,10,1,4642.0_0,neighbourhood,0.0694444444,D,0.0520833333
4643.0_0_B1,B1,Wayne Gretzky Drive: 101 Ave - River,,7,7d 06:00:00,7d 14:45:00,,53.54981994,-113.4396051,FOREST HEIGHTS,1,1,4643.0_0,neighbourhood,0.0944444444,D,0.0708333333
4644.0_0_B1,B1,E/S 91 St: Edwards Drive - Easton Road,,9,9d 06:00:00,9d 14:45:00,,53.4289211,-113.4718033,ELLERSLIE,10,1,4644.0_0,roadway,0.0515277778,D,0.0386458334
4650.0_0_B1,B1,N/S 23 AVE: 50ST - MILLWOODS RD E,,2,2d 06:00:00,2d 14:45:00,,53.45546733,-113.4144299,WEINLOS,1,1,4650.0_0,roadway,0.0375,D,0.028125
4651.0_0_B1,B1,7304 ROWLAND ROAD,,7,7d 06:00:00,7d 14:45:00,,53.55304255,-113.4392846,FOREST HEIGHTS,1,1,4651.0_0,neighbourhood,0.00875,D,0.0065625
4652.0_0_B1,B1,S/S 82 AVE: 73-71 ST & 71 ST: 82-79 AVE,,2,2d 06:00:00,2d 14:45:00,,53.51742877,-113.4378236,KING EDWARD PARK,1,1,4652.0_0,roadway,0.0080555556,D,0.0060416667
4653.0_0_B1,B1,94 ST-97 AVE,,,0d 06:00:00,9d 14:45:00,,53.53692936,-113.4706388,CLOVERDALE,10,1,4653.0_0,neighbourhood,0.1134722222,D,0.0851041667
4655.0_0_B1,B1,98 AVE - 93 ST,,5,5d 06:00:00,5d 14:45:00,,53.53852272,-113.4712717,CLOVERDALE,1,1,4655.0_0,neighbourhood,0.0155555556,D,0.0116666667
